episodes,rewards,steps
218,188.0,188
219,132.0,132
220,151.0,151
221,125.0,125
222,42.0,42
223,200.0,200
224,159.0,159
225,171.0,171
226,122.0,122
227,189.0,189
228,129.0,129
229,106.0,106
230,107.0,107
231,200.0,200
232,200.0,200
233,200.0,200
234,200.0,200
235,158.0,158
236,200.0,200
237,192.0,192
238,179.0,179
239,102.0,102
240,125.0,125
241,138.0,138
242,189.0,189
243,41.0,41
244,97.0,97
245,49.0,49
246,86.0,86
247,121.0,121
248,117.0,117
249,43.0,43
250,72.0,72
251,34.0,34
252,83.0,83
253,83.0,83
254,38.0,38
255,34.0,34
256,99.0,99
257,45.0,45
258,47.0,47
259,44.0,44
260,26.0,26
261,37.0,37
262,26.0,26
263,43.0,43
264,27.0,27
265,24.0,24
266,42.0,42
267,86.0,86
268,23.0,23
269,32.0,32
270,57.0,57
271,25.0,25
272,98.0,98
273,29.0,29
274,25.0,25
275,29.0,29
276,39.0,39
277,20.0,20
278,92.0,92
279,28.0,28
280,78.0,78
281,25.0,25
282,31.0,31
283,88.0,88
284,85.0,85
285,37.0,37
286,26.0,26
287,19.0,19
288,40.0,40
289,27.0,27
290,17.0,17
291,27.0,27
292,26.0,26
293,82.0,82
294,36.0,36
295,24.0,24
296,30.0,30
297,20.0,20
298,34.0,34
299,30.0,30
300,23.0,23
301,36.0,36
302,29.0,29
303,34.0,34
304,25.0,25
305,42.0,42
306,88.0,88
307,26.0,26
308,85.0,85
309,89.0,89
310,48.0,48
311,83.0,83
312,109.0,109
313,42.0,42
314,93.0,93
315,85.0,85
316,100.0,100
317,106.0,106
318,28.0,28
319,108.0,108
320,112.0,112
321,88.0,88
322,108.0,108
323,108.0,108
324,90.0,90
325,112.0,112
326,113.0,113
327,94.0,94
328,99.0,99
329,45.0,45
330,121.0,121
331,102.0,102
332,111.0,111
333,54.0,54
334,198.0,198
335,83.0,83
336,107.0,107
337,101.0,101
338,129.0,129
339,88.0,88
340,86.0,86
341,199.0,199
342,95.0,95
343,103.0,103
344,100.0,100
345,89.0,89
346,87.0,87
347,110.0,110
348,127.0,127
349,97.0,97
350,34.0,34
351,123.0,123
352,49.0,49
353,96.0,96
354,90.0,90
355,110.0,110
356,93.0,93
357,102.0,102
358,128.0,128
359,125.0,125
360,92.0,92
361,109.0,109
362,114.0,114
363,111.0,111
364,38.0,38
365,55.0,55
366,106.0,106
367,115.0,115
368,103.0,103
369,50.0,50
370,110.0,110
371,102.0,102
372,110.0,110
373,29.0,29
374,35.0,35
375,42.0,42
376,62.0,62
377,119.0,119
378,33.0,33
379,31.0,31
380,97.0,97
381,192.0,192
382,179.0,179
383,89.0,89
384,32.0,32
385,33.0,33
386,52.0,52
387,31.0,31
388,22.0,22
389,118.0,118
390,24.0,24
391,115.0,115
392,20.0,20
393,33.0,33
394,40.0,40
395,27.0,27
396,26.0,26
397,24.0,24
398,19.0,19
399,22.0,22
400,24.0,24
401,18.0,18
402,23.0,23
403,27.0,27
404,20.0,20
405,27.0,27
406,17.0,17
407,27.0,27
408,25.0,25
409,25.0,25
410,24.0,24
411,24.0,24
412,18.0,18
413,20.0,20
414,27.0,27
415,28.0,28
416,30.0,30
417,28.0,28
418,33.0,33
419,24.0,24
420,96.0,96
421,26.0,26
422,29.0,29
423,25.0,25
424,38.0,38
425,33.0,33
426,23.0,23
427,39.0,39
428,28.0,28
429,97.0,97
430,30.0,30
431,29.0,29
432,103.0,103
433,36.0,36
434,32.0,32
435,41.0,41
436,111.0,111
437,48.0,48
438,24.0,24
439,49.0,49
440,116.0,116
441,118.0,118
442,94.0,94
443,132.0,132
444,41.0,41
445,105.0,105
446,116.0,116
447,136.0,136
448,137.0,137
449,45.0,45
450,157.0,157
451,116.0,116
452,125.0,125
453,120.0,120
454,150.0,150
455,114.0,114
456,44.0,44
457,138.0,138
458,133.0,133
459,141.0,141
460,124.0,124
461,143.0,143
462,123.0,123
463,134.0,134
464,152.0,152
465,140.0,140
466,200.0,200
467,168.0,168
468,200.0,200
469,200.0,200
470,200.0,200
471,200.0,200
472,200.0,200
473,200.0,200
474,200.0,200
475,200.0,200
476,200.0,200
477,200.0,200
478,200.0,200
479,200.0,200
480,200.0,200
481,200.0,200
482,200.0,200
483,200.0,200
484,200.0,200
485,200.0,200
486,200.0,200
487,200.0,200
488,200.0,200
489,200.0,200
490,200.0,200
491,200.0,200
492,200.0,200
493,200.0,200
494,200.0,200
495,169.0,169
496,200.0,200
497,200.0,200
498,200.0,200
499,200.0,200
500,200.0,200
501,200.0,200
502,200.0,200
503,200.0,200
504,200.0,200
505,200.0,200
506,200.0,200
507,200.0,200
508,200.0,200
509,200.0,200
510,200.0,200
511,200.0,200
512,200.0,200
513,200.0,200
514,200.0,200
515,200.0,200
516,200.0,200
517,200.0,200
518,200.0,200
519,200.0,200
520,200.0,200
521,200.0,200
522,200.0,200
523,200.0,200
524,200.0,200
525,200.0,200
526,200.0,200
527,200.0,200
528,186.0,186
529,200.0,200
530,200.0,200
531,200.0,200
532,200.0,200
533,200.0,200
534,200.0,200
535,200.0,200
536,200.0,200
537,200.0,200
538,200.0,200
539,200.0,200
540,200.0,200
541,200.0,200
542,200.0,200
543,84.0,84
544,200.0,200
545,200.0,200
546,200.0,200
547,200.0,200
548,200.0,200
549,200.0,200
550,200.0,200
551,200.0,200
552,200.0,200
553,200.0,200
554,200.0,200
555,200.0,200
556,200.0,200
557,200.0,200
558,200.0,200
559,200.0,200
560,200.0,200
561,200.0,200
562,200.0,200
563,200.0,200
564,200.0,200
565,200.0,200
566,200.0,200
567,200.0,200
568,200.0,200
569,200.0,200
570,200.0,200
571,200.0,200
572,200.0,200
573,200.0,200
574,200.0,200
575,200.0,200
576,200.0,200
577,200.0,200
578,200.0,200
579,200.0,200
580,200.0,200
581,200.0,200
582,200.0,200
583,200.0,200
584,199.0,199
585,200.0,200
586,200.0,200
587,178.0,178
588,200.0,200
589,188.0,188
590,156.0,156
591,165.0,165
592,131.0,131
593,157.0,157
594,170.0,170
595,123.0,123
596,109.0,109
597,124.0,124
598,113.0,113
599,38.0,38
600,107.0,107
601,115.0,115
602,101.0,101
603,113.0,113
604,100.0,100
605,109.0,109
606,119.0,119
607,117.0,117
608,108.0,108
609,101.0,101
610,110.0,110
611,59.0,59
612,112.0,112
613,104.0,104
614,45.0,45
615,29.0,29
616,42.0,42
617,74.0,74
618,79.0,79
619,50.0,50
620,30.0,30
621,43.0,43
622,77.0,77
623,36.0,36
624,61.0,61
625,36.0,36
626,30.0,30
627,43.0,43
628,27.0,27
629,88.0,88
630,42.0,42
631,40.0,40
632,59.0,59
633,81.0,81
634,85.0,85
635,55.0,55
636,40.0,40
637,99.0,99
638,104.0,104
639,117.0,117
640,112.0,112
641,43.0,43
642,96.0,96
643,105.0,105
644,115.0,115
645,99.0,99
646,123.0,123
647,123.0,123
648,40.0,40
649,100.0,100
650,124.0,124
651,106.0,106
652,122.0,122
653,127.0,127
654,121.0,121
655,121.0,121
656,125.0,125
657,127.0,127
658,132.0,132
659,142.0,142
660,134.0,134
661,147.0,147
662,175.0,175
663,180.0,180
664,183.0,183
665,167.0,167
666,179.0,179
667,173.0,173
668,200.0,200
669,200.0,200
670,184.0,184
671,200.0,200
672,193.0,193
673,200.0,200
674,200.0,200
675,200.0,200
676,199.0,199
677,200.0,200
678,200.0,200
679,200.0,200
680,200.0,200
681,200.0,200
682,200.0,200
683,200.0,200
684,200.0,200
685,200.0,200
686,200.0,200
687,200.0,200
688,200.0,200
689,200.0,200
690,200.0,200
691,200.0,200
692,200.0,200
693,200.0,200
694,200.0,200
695,200.0,200
696,200.0,200
697,200.0,200
698,200.0,200
699,200.0,200
700,200.0,200
701,200.0,200
702,200.0,200
703,200.0,200
704,200.0,200
705,200.0,200
706,200.0,200
707,200.0,200
708,200.0,200
709,200.0,200
710,200.0,200
711,200.0,200
712,200.0,200
713,200.0,200
714,200.0,200
715,200.0,200
716,200.0,200
717,200.0,200
718,200.0,200
719,200.0,200
720,200.0,200
721,200.0,200
722,200.0,200
723,200.0,200
724,200.0,200
725,200.0,200
726,200.0,200
727,200.0,200
728,200.0,200
729,200.0,200
730,200.0,200
731,200.0,200
732,200.0,200
733,200.0,200
734,200.0,200
735,200.0,200
736,200.0,200
737,200.0,200
738,200.0,200
739,200.0,200
740,200.0,200
741,200.0,200
742,200.0,200
743,200.0,200
744,200.0,200
745,200.0,200
746,200.0,200
747,200.0,200
748,200.0,200
749,200.0,200
750,200.0,200
751,200.0,200
752,200.0,200
753,200.0,200
754,200.0,200
755,200.0,200
756,200.0,200
757,200.0,200
758,200.0,200
759,200.0,200
760,200.0,200
761,200.0,200
762,200.0,200
763,200.0,200
764,200.0,200
765,200.0,200
766,200.0,200
767,200.0,200
768,200.0,200
769,200.0,200
770,200.0,200
771,200.0,200
772,200.0,200
773,200.0,200
774,200.0,200
775,200.0,200
776,200.0,200
777,200.0,200
778,200.0,200
779,200.0,200
780,200.0,200
781,200.0,200
782,200.0,200
783,200.0,200
784,200.0,200
785,200.0,200
786,200.0,200
787,200.0,200
788,200.0,200
789,200.0,200
790,200.0,200
791,200.0,200
792,200.0,200
793,200.0,200
794,200.0,200
795,200.0,200
796,200.0,200
797,200.0,200
798,200.0,200
799,200.0,200
800,200.0,200
801,200.0,200
802,200.0,200
803,200.0,200
804,200.0,200
805,200.0,200
806,200.0,200
807,200.0,200
808,200.0,200
809,200.0,200
810,200.0,200
811,200.0,200
812,200.0,200
813,200.0,200
814,200.0,200
815,200.0,200
816,200.0,200
817,200.0,200
818,200.0,200
819,200.0,200
820,200.0,200
821,200.0,200
822,200.0,200
823,200.0,200
824,200.0,200
825,200.0,200
826,200.0,200
827,200.0,200
828,200.0,200
829,200.0,200
830,200.0,200
831,200.0,200
832,200.0,200
833,200.0,200
834,200.0,200
835,200.0,200
836,200.0,200
837,200.0,200
838,200.0,200
839,200.0,200
840,200.0,200
841,200.0,200
842,200.0,200
843,200.0,200
844,200.0,200
845,200.0,200
846,200.0,200
847,200.0,200
848,200.0,200
849,200.0,200
850,200.0,200
851,200.0,200
852,200.0,200
853,200.0,200
854,200.0,200
855,200.0,200
856,200.0,200
857,200.0,200
858,200.0,200
859,200.0,200
860,200.0,200
861,200.0,200
862,200.0,200
863,200.0,200
864,200.0,200
865,200.0,200
866,200.0,200
867,200.0,200
868,200.0,200
869,200.0,200
870,200.0,200
871,200.0,200
872,200.0,200
873,200.0,200
874,200.0,200
875,200.0,200
876,200.0,200
877,200.0,200
878,200.0,200
879,200.0,200
880,200.0,200
881,200.0,200
882,200.0,200
883,200.0,200
884,200.0,200
885,200.0,200
886,200.0,200
887,200.0,200
888,200.0,200
889,200.0,200
890,200.0,200
891,200.0,200
892,200.0,200
893,200.0,200
894,200.0,200
895,200.0,200
896,200.0,200
897,200.0,200
898,200.0,200
899,200.0,200
900,200.0,200
901,200.0,200
902,200.0,200
903,200.0,200
904,200.0,200
905,200.0,200
906,200.0,200
907,200.0,200
908,200.0,200
909,200.0,200
910,200.0,200
911,200.0,200
912,200.0,200
913,200.0,200
914,200.0,200
915,200.0,200
916,200.0,200
917,200.0,200
918,200.0,200
919,200.0,200
920,200.0,200
921,200.0,200
922,200.0,200
923,200.0,200
924,200.0,200
925,200.0,200
926,200.0,200
927,200.0,200
928,200.0,200
929,200.0,200
930,200.0,200
931,200.0,200
932,200.0,200
933,200.0,200
934,200.0,200
935,200.0,200
936,200.0,200
937,200.0,200
938,200.0,200
939,200.0,200
940,200.0,200
941,200.0,200
942,200.0,200
943,153.0,153
944,200.0,200
945,200.0,200
946,200.0,200
947,200.0,200
948,150.0,150
949,200.0,200
950,200.0,200
951,200.0,200
952,200.0,200
953,200.0,200
954,200.0,200
955,200.0,200
956,200.0,200
957,200.0,200
958,200.0,200
959,200.0,200
960,200.0,200
961,200.0,200
962,200.0,200
963,200.0,200
964,200.0,200
965,200.0,200
966,200.0,200
967,200.0,200
968,200.0,200
969,200.0,200
970,200.0,200
971,200.0,200
972,200.0,200
973,161.0,161
974,200.0,200
975,200.0,200
976,200.0,200
977,200.0,200
978,200.0,200
979,200.0,200
980,200.0,200
981,200.0,200
982,200.0,200
983,111.0,111
984,200.0,200
985,200.0,200
986,200.0,200
987,200.0,200
988,200.0,200
989,200.0,200
990,200.0,200
991,200.0,200
992,200.0,200
993,200.0,200
994,200.0,200
995,200.0,200
996,200.0,200
997,200.0,200
998,154.0,154
999,200.0,200
